id_asignacion,id_empleado,id_proyecto,rol,fecha_asignacion,estado
643,82,93,Developer,2023-11-13,finalizado
644,43,93,Developer,2023-11-13,finalizado
645,18,93,Developer,2023-11-13,finalizado
646,31,93,Developer,2023-11-13,finalizado
647,65,93,Tester,2023-11-13,finalizado
648,47,94,Developer,2022-01-17,finalizado
649,70,94,Tester,2022-01-17,finalizado
650,23,94,Developer,2022-01-17,finalizado
651,95,94,Developer,2022-01-17,finalizado
652,24,94,Developer,2022-01-17,finalizado
653,53,94,Tester,2022-01-17,finalizado
654,29,94,Developer,2022-01-17,finalizado
655,3,94,Tester,2022-01-17,finalizado
656,103,94,Developer,2022-01-17,finalizado
657,5,94,Developer,2022-01-17,finalizado
658,11,95,Developer,2023-04-23,activo
659,23,95,Tester,2023-04-23,activo
660,62,95,Developer,2023-04-23,activo
661,48,95,Developer,2023-04-23,activo
662,20,95,Developer,2023-04-23,activo
663,48,96,Developer,2025-10-06,finalizado
664,53,96,Developer,2025-10-06,finalizado
665,22,96,Developer,2025-10-06,finalizado
666,85,96,Developer,2025-10-06,finalizado
667,80,96,Developer,2025-10-06,finalizado
668,99,96,Tester,2025-10-06,finalizado
669,89,96,Developer,2025-10-06,finalizado
670,57,96,Developer,2025-10-06,finalizado
671,100,96,Developer,2025-10-06,finalizado
672,108,96,Developer,2025-10-06,finalizado
673,54,97,Tester,2025-07-30,finalizado
674,71,97,Developer,2025-07-30,finalizado
675,26,97,Developer,2025-07-30,finalizado
676,63,97,Tester,2025-07-30,finalizado
677,70,97,Developer,2025-07-30,finalizado
678,86,97,Developer,2025-07-30,finalizado
679,85,97,Developer,2025-07-30,finalizado
680,42,97,Developer,2025-07-30,finalizado
681,62,97,Developer,2025-07-30,finalizado
682,101,97,Developer,2025-07-30,finalizado
683,81,98,Developer,2016-08-22,activo
684,117,98,Developer,2016-08-22,activo
685,7,98,Developer,2016-08-22,activo
686,14,98,Developer,2016-08-22,activo
687,36,98,Developer,2016-08-22,activo
688,24,98,Developer,2016-08-22,activo
689,15,98,Developer,2016-08-22,activo
690,27,98,Developer,2016-08-22,activo
691,115,99,Tester,2021-04-11,finalizado
692,24,99,Developer,2021-04-11,finalizado
693,59,99,Tester,2021-04-11,finalizado
694,53,99,Tester,2021-04-11,finalizado
695,46,99,Developer,2021-04-11,finalizado
696,50,99,Developer,2021-04-11,finalizado
697,41,99,Developer,2021-04-11,finalizado
698,11,100,Tester,2020-12-11,finalizado
699,29,100,Tester,2020-12-11,finalizado
700,15,100,Developer,2020-12-11,finalizado
701,59,100,Developer,2020-12-11,finalizado
702,112,100,Developer,2020-12-11,finalizado
703,14,100,Tester,2020-12-11,finalizado
704,113,100,Developer,2020-12-11,finalizado
705,25,100,Tester,2020-12-11,finalizado
706,5,100,Developer,2020-12-11,finalizado
707,33,101,Developer,2025-04-04,activo
708,80,101,Developer,2025-04-04,activo
709,57,101,Developer,2025-04-04,activo
710,100,101,Developer,2025-04-04,activo
711,36,102,Tester,2019-01-15,finalizado
712,5,102,Developer,2019-01-15,finalizado
713,70,102,Tester,2019-01-15,finalizado
714,15,102,Developer,2019-01-15,finalizado
715,63,102,Tester,2019-01-15,finalizado
716,95,102,Developer,2019-01-15,finalizado
717,87,102,Developer,2019-01-15,finalizado
718,26,103,Developer,2017-08-24,activo
719,15,103,Developer,2017-08-24,activo
720,102,103,Developer,2017-08-24,activo
721,27,103,Developer,2017-08-24,activo
722,36,103,Developer,2017-08-24,activo
723,8,103,Developer,2017-08-24,activo
724,46,104,Tester,2023-12-10,finalizado
725,45,104,Developer,2023-12-10,finalizado
726,101,104,Developer,2023-12-10,finalizado
727,109,104,Developer,2023-12-10,finalizado
728,64,104,Developer,2023-12-10,finalizado
729,50,104,Tester,2023-12-10,finalizado
730,78,104,Developer,2023-12-10,finalizado
731,29,104,Tester,2023-12-10,finalizado
732,32,104,Tester,2023-12-10,finalizado
733,20,104,Tester,2023-12-10,finalizado
734,21,105,Developer,2024-05-12,finalizado
735,94,105,Developer,2024-05-12,finalizado
736,119,105,Developer,2024-05-12,finalizado
737,105,105,Developer,2024-05-12,finalizado
738,26,105,Developer,2024-05-12,finalizado
739,82,105,Tester,2024-05-12,finalizado
740,36,105,Tester,2024-05-12,finalizado
741,50,105,Developer,2024-05-12,finalizado
742,75,106,Developer,2025-03-15,finalizado
743,4,106,Tester,2025-03-15,finalizado
744,42,106,Developer,2025-03-15,finalizado
745,48,106,Tester,2025-03-15,finalizado
746,114,106,Developer,2025-03-15,finalizado
747,72,106,Developer,2025-03-15,finalizado
748,117,107,Developer,2018-02-16,finalizado
749,62,107,Tester,2018-02-16,finalizado
750,47,107,Developer,2018-02-16,finalizado
751,7,107,Developer,2018-02-16,finalizado
752,2,108,Developer,2018-01-24,finalizado
753,14,108,Tester,2018-01-24,finalizado
754,32,108,Tester,2018-01-24,finalizado
755,81,108,Developer,2018-01-24,finalizado
756,30,108,Developer,2018-01-24,finalizado
757,37,108,Developer,2018-01-24,finalizado
758,59,108,Tester,2018-01-24,finalizado
759,87,108,Developer,2018-01-24,finalizado
760,92,108,Developer,2018-01-24,finalizado
761,27,108,Developer,2018-01-24,finalizado
762,24,109,Developer,2024-09-01,finalizado
763,45,109,Developer,2024-09-01,finalizado
764,70,109,Tester,2024-09-01,finalizado
765,16,109,Developer,2024-09-01,finalizado
766,95,109,Developer,2024-09-01,finalizado
767,117,109,Tester,2024-09-01,finalizado
768,120,109,Developer,2024-09-01,finalizado
769,5,110,Developer,2018-01-06,finalizado
770,32,110,Developer,2018-01-06,finalizado
771,92,110,Tester,2018-01-06,finalizado
772,95,110,Developer,2018-01-06,finalizado
773,70,110,Developer,2018-01-06,finalizado
774,81,110,Tester,2018-01-06,finalizado
775,14,110,Developer,2018-01-06,finalizado
776,115,110,Developer,2018-01-06,finalizado
777,88,110,Developer,2018-01-06,finalizado
778,36,110,Developer,2018-01-06,finalizado
779,50,111,Developer,2017-09-02,finalizado
780,81,111,Developer,2017-09-02,finalizado
781,36,111,Developer,2017-09-02,finalizado
782,92,111,Developer,2017-09-02,finalizado
783,102,111,Developer,2017-09-02,finalizado
784,14,111,Developer,2017-09-02,finalizado
785,95,112,Developer,2017-03-24,finalizado
786,62,112,Developer,2017-03-24,finalizado
787,81,112,Developer,2017-03-24,finalizado
788,15,112,Tester,2017-03-24,finalizado
789,109,112,Tester,2017-03-24,finalizado
790,63,112,Developer,2017-03-24,finalizado
791,6,112,Developer,2017-03-24,finalizado
792,3,113,Tester,2024-07-04,finalizado
793,65,113,Tester,2024-07-04,finalizado
794,21,113,Developer,2024-07-04,finalizado
795,66,113,Developer,2024-07-04,finalizado
796,109,113,Tester,2024-07-04,finalizado
797,107,113,Tester,2024-07-04,finalizado
798,49,113,Developer,2024-07-04,finalizado
799,41,114,Developer,2025-08-23,activo
800,71,114,Developer,2025-08-23,activo
801,48,114,Developer,2025-08-23,activo
802,36,114,Developer,2025-08-23,activo
803,68,114,Developer,2025-08-23,activo
804,73,114,Developer,2025-08-23,activo
805,84,114,Tester,2025-08-23,activo
806,61,114,Developer,2025-08-23,activo
807,113,115,Developer,2017-01-14,finalizado
808,5,115,Developer,2017-01-14,finalizado
809,30,115,Tester,2017-01-14,finalizado
810,44,115,Developer,2017-01-14,finalizado
811,115,115,Tester,2017-01-14,finalizado
812,103,115,Tester,2017-01-14,finalizado
813,27,115,Developer,2017-01-14,finalizado
814,62,115,Tester,2017-01-14,finalizado
815,117,115,Developer,2017-01-14,finalizado
816,107,115,Tester,2017-01-14,finalizado
817,76,116,Developer,2021-04-28,finalizado
818,10,116,Developer,2021-04-28,finalizado
819,5,116,Developer,2021-04-28,finalizado
820,59,116,Developer,2021-04-28,finalizado
821,112,116,Tester,2021-04-28,finalizado
822,14,116,Developer,2021-04-28,finalizado
823,1,116,Developer,2021-04-28,finalizado
824,46,116,Developer,2021-04-28,finalizado
825,53,116,Developer,2021-04-28,finalizado
826,82,117,Tester,2025-02-20,activo
827,6,117,Developer,2025-02-20,activo
828,66,117,Tester,2025-02-20,activo
829,97,117,Developer,2025-02-20,activo
830,102,117,Developer,2025-02-20,activo
831,53,117,Developer,2025-02-20,activo
832,109,118,Tester,2020-05-03,finalizado
833,77,118,Developer,2020-05-03,finalizado
834,6,118,Developer,2020-05-03,finalizado
835,79,118,Developer,2020-05-03,finalizado
836,118,118,Tester,2020-05-03,finalizado
837,53,118,Developer,2020-05-03,finalizado
838,59,118,Developer,2020-05-03,finalizado
839,44,118,Tester,2020-05-03,finalizado
840,98,118,Developer,2020-05-03,finalizado
841,111,119,Developer,2021-04-03,finalizado
842,109,119,Developer,2021-04-03,finalizado
843,116,119,Developer,2021-04-03,finalizado
844,63,119,Developer,2021-04-03,finalizado
845,112,119,Developer,2021-04-03,finalizado
846,41,119,Developer,2021-04-03,finalizado
847,43,120,Developer,2025-06-28,finalizado
848,79,120,Developer,2025-06-28,finalizado
849,65,120,Tester,2025-06-28,finalizado
850,76,120,Developer,2025-06-28,finalizado
851,63,120,Tester,2025-06-28,finalizado
852,62,120,Developer,2025-06-28,finalizado
853,7,121,Developer,2022-05-19,finalizado
854,85,121,Developer,2022-05-19,finalizado
855,63,121,Developer,2022-05-19,finalizado
856,92,121,Developer,2022-05-19,finalizado
857,84,121,Developer,2022-05-19,finalizado
858,112,121,Developer,2022-05-19,finalizado
859,70,121,Developer,2022-05-19,finalizado
860,71,122,Developer,2024-07-12,finalizado
861,102,122,Developer,2024-07-12,finalizado
862,25,122,Developer,2024-07-12,finalizado
863,116,122,Tester,2024-07-12,finalizado
864,1,122,Developer,2024-07-12,finalizado
865,103,122,Developer,2024-07-12,finalizado
866,66,122,Developer,2024-07-12,finalizado
867,34,122,Developer,2024-07-12,finalizado
868,32,122,Developer,2024-07-12,finalizado
869,49,123,Tester,2023-09-07,activo
870,65,123,Tester,2023-09-07,activo
871,15,123,Developer,2023-09-07,activo
872,110,123,Tester,2023-09-07,activo
873,32,124,Developer,2016-11-19,activo
874,6,124,Developer,2016-11-19,activo
875,24,124,Developer,2016-11-19,activo
876,44,124,Developer,2016-11-19,activo
877,92,124,Developer,2016-11-19,activo
878,8,124,Developer,2016-11-19,activo
879,111,124,Tester,2016-11-19,activo
880,95,125,Developer,2017-04-02,finalizado
881,92,125,Developer,2017-04-02,finalizado
882,32,125,Developer,2017-04-02,finalizado
883,8,125,Developer,2017-04-02,finalizado
884,103,125,Developer,2017-04-02,finalizado
885,109,125,Developer,2017-04-02,finalizado
886,111,125,Developer,2017-04-02,finalizado
887,24,125,Tester,2017-04-02,finalizado
888,44,125,Developer,2017-04-02,finalizado
889,27,125,Tester,2017-04-02,finalizado
890,61,126,Tester,2020-07-31,finalizado
891,56,126,Developer,2020-07-31,finalizado
892,32,126,Tester,2020-07-31,finalizado
893,59,126,Developer,2020-07-31,finalizado
894,21,126,Developer,2020-07-31,finalizado
895,85,126,Developer,2020-07-31,finalizado
896,92,127,Developer,2020-04-27,finalizado
897,50,127,Developer,2020-04-27,finalizado
898,5,127,Developer,2020-04-27,finalizado
899,20,127,Developer,2020-04-27,finalizado
900,21,127,Developer,2020-04-27,finalizado
901,70,127,Developer,2020-04-27,finalizado
902,56,127,Developer,2020-04-27,finalizado
903,89,127,Developer,2020-04-27,finalizado
904,109,127,Tester,2020-04-27,finalizado
905,110,128,Developer,2024-07-17,finalizado
906,33,128,Developer,2024-07-17,finalizado
907,65,128,Developer,2024-07-17,finalizado
908,23,128,Developer,2024-07-17,finalizado
909,16,128,Developer,2024-07-17,finalizado
910,78,128,Developer,2024-07-17,finalizado
911,106,128,Developer,2024-07-17,finalizado
912,26,129,Developer,2016-05-28,finalizado
913,107,129,Developer,2016-05-28,finalizado
914,44,129,Developer,2016-05-28,finalizado
915,7,129,Tester,2016-05-28,finalizado
916,40,129,Developer,2016-05-28,finalizado
917,67,130,Developer,2023-12-20,activo
918,64,130,Developer,2023-12-20,activo
919,79,130,Developer,2023-12-20,activo
920,81,130,Developer,2023-12-20,activo
921,76,130,Developer,2023-12-20,activo
922,7,131,Developer,2016-06-23,finalizado
923,36,131,Tester,2016-06-23,finalizado
924,32,131,Developer,2016-06-23,finalizado
925,113,131,Developer,2016-06-23,finalizado
926,63,131,Developer,2016-06-23,finalizado
927,47,132,Tester,2019-08-19,finalizado
928,117,132,Developer,2019-08-19,finalizado
929,70,132,Developer,2019-08-19,finalizado
930,5,132,Tester,2019-08-19,finalizado
931,35,132,Tester,2019-08-19,finalizado
932,41,132,Tester,2019-08-19,finalizado
933,87,132,Developer,2019-08-19,finalizado
934,115,133,Tester,2019-08-11,finalizado
935,41,133,Developer,2019-08-11,finalizado
936,113,133,Developer,2019-08-11,finalizado
937,112,133,Tester,2019-08-11,finalizado
938,8,133,Developer,2019-08-11,finalizado
939,92,133,Developer,2019-08-11,finalizado
940,56,133,Developer,2019-08-11,finalizado
941,24,133,Developer,2019-08-11,finalizado
942,117,133,Developer,2019-08-11,finalizado
943,87,133,Developer,2019-08-11,finalizado
944,102,134,Developer,2019-01-25,finalizado
945,32,134,Tester,2019-01-25,finalizado
946,27,134,Developer,2019-01-25,finalizado
947,20,134,Developer,2019-01-25,finalizado
948,79,134,Tester,2019-01-25,finalizado
949,26,134,Tester,2019-01-25,finalizado
950,62,134,Developer,2019-01-25,finalizado
951,111,134,Tester,2019-01-25,finalizado
952,117,135,Developer,2016-02-04,finalizado
953,26,135,Developer,2016-02-04,finalizado
954,36,135,Tester,2016-02-04,finalizado
955,92,135,Developer,2016-02-04,finalizado
956,2,135,Developer,2016-02-04,finalizado
957,40,135,Developer,2016-02-04,finalizado
958,113,135,Developer,2016-02-04,finalizado
959,30,135,Developer,2016-02-04,finalizado
960,25,136,Developer,2024-09-04,finalizado
961,10,136,Tester,2024-09-04,finalizado
962,67,136,Developer,2024-09-04,finalizado
963,16,136,Developer,2024-09-04,finalizado
964,42,137,Developer,2021-12-10,finalizado
965,53,137,Developer,2021-12-10,finalizado
966,102,137,Developer,2021-12-10,finalizado
967,103,137,Developer,2021-12-10,finalizado
968,3,138,Developer,2021-07-28,finalizado
969,98,138,Tester,2021-07-28,finalizado
970,11,138,Tester,2021-07-28,finalizado
971,89,138,Developer,2021-07-28,finalizado
972,21,138,Tester,2021-07-28,finalizado
973,26,138,Developer,2021-07-28,finalizado
974,85,138,Developer,2021-07-28,finalizado
975,2,138,Developer,2021-07-28,finalizado
976,47,139,Developer,2021-08-07,finalizado
977,4,139,Developer,2021-08-07,finalizado
978,30,139,Tester,2021-08-07,finalizado
979,29,139,Developer,2021-08-07,finalizado
980,37,139,Tester,2021-08-07,finalizado
981,102,139,Developer,2021-08-07,finalizado
982,5,140,Developer,2023-09-05,finalizado
983,8,140,Tester,2023-09-05,finalizado
984,55,140,Developer,2023-09-05,finalizado
985,79,140,Developer,2023-09-05,finalizado
986,111,141,Developer,2016-12-26,finalizado
987,62,141,Developer,2016-12-26,finalizado
988,5,141,Developer,2016-12-26,finalizado
989,81,141,Tester,2016-12-26,finalizado
990,107,141,Developer,2016-12-26,finalizado
991,30,141,Developer,2016-12-26,finalizado
992,95,141,Developer,2016-12-26,finalizado
993,6,141,Developer,2016-12-26,finalizado
994,2,141,Developer,2016-12-26,finalizado
995,63,141,Developer,2016-12-26,finalizado
996,30,142,Developer,2022-10-22,finalizado
997,46,142,Developer,2022-10-22,finalizado
998,17,142,Developer,2022-10-22,finalizado
999,109,142,Tester,2022-10-22,finalizado
1000,76,142,Developer,2022-10-22,finalizado
1001,27,142,Developer,2022-10-22,finalizado
1002,61,142,Developer,2022-10-22,finalizado
1003,6,142,Tester,2022-10-22,finalizado
1004,63,142,Developer,2022-10-22,finalizado
1005,81,143,Tester,2016-11-12,finalizado
1006,95,143,Developer,2016-11-12,finalizado
1007,26,143,Developer,2016-11-12,finalizado
1008,30,143,Tester,2016-11-12,finalizado
1009,14,143,Developer,2016-11-12,finalizado
1010,117,143,Developer,2016-11-12,finalizado
1011,10,144,Tester,2021-12-02,finalizado
1012,120,144,Developer,2021-12-02,finalizado
1013,61,144,Developer,2021-12-02,finalizado
1014,112,144,Tester,2021-12-02,finalizado
1015,47,144,Tester,2021-12-02,finalizado
1016,74,144,Developer,2021-12-02,finalizado
1017,81,144,Tester,2021-12-02,finalizado
1018,87,144,Tester,2021-12-02,finalizado
1019,11,144,Developer,2021-12-02,finalizado
1020,110,145,Developer,2023-11-05,finalizado
1021,78,145,Developer,2023-11-05,finalizado
1022,75,145,Developer,2023-11-05,finalizado
1023,8,145,Tester,2023-11-05,finalizado
1024,66,145,Developer,2023-11-05,finalizado
1025,120,145,Tester,2023-11-05,finalizado
1026,40,145,Developer,2023-11-05,finalizado
1027,98,145,Tester,2023-11-05,finalizado
1028,4,145,Tester,2023-11-05,finalizado
1029,59,146,Developer,2018-04-02,finalizado
1030,117,146,Developer,2018-04-02,finalizado
1031,63,146,Developer,2018-04-02,finalizado
1032,112,146,Developer,2018-04-02,finalizado
1033,25,146,Developer,2018-04-02,finalizado
1034,81,146,Developer,2018-04-02,finalizado
1035,50,146,Developer,2018-04-02,finalizado
1036,49,146,Developer,2018-04-02,finalizado
1037,7,146,Developer,2018-04-02,finalizado
1038,6,146,Tester,2018-04-02,finalizado
1039,111,147,Developer,2023-09-22,finalizado
1040,2,147,Tester,2023-09-22,finalizado
1041,49,147,Developer,2023-09-22,finalizado
1042,81,147,Developer,2023-09-22,finalizado
1043,20,147,Developer,2023-09-22,finalizado
1044,77,147,Developer,2023-09-22,finalizado
1045,57,147,Developer,2023-09-22,finalizado
1046,94,147,Developer,2023-09-22,finalizado
1047,30,148,Tester,2018-08-18,finalizado
1048,20,148,Developer,2018-08-18,finalizado
1049,113,148,Developer,2018-08-18,finalizado
1050,79,148,Tester,2018-08-18,finalizado
1051,103,148,Developer,2018-08-18,finalizado
1052,7,148,Developer,2018-08-18,finalizado
1053,70,148,Developer,2018-08-18,finalizado
1054,62,148,Developer,2018-08-18,finalizado
1055,92,149,Tester,2023-04-05,finalizado
1056,63,149,Developer,2023-04-05,finalizado
1057,32,149,Developer,2023-04-05,finalizado
1058,26,149,Tester,2023-04-05,finalizado
1059,40,149,Developer,2023-04-05,finalizado
1060,79,149,Tester,2023-04-05,finalizado
1061,27,149,Developer,2023-04-05,finalizado
1062,33,149,Developer,2023-04-05,finalizado
1063,3,149,Developer,2023-04-05,finalizado
1064,18,150,Tester,2023-03-20,finalizado
1065,87,150,Developer,2023-03-20,finalizado
1066,69,150,Tester,2023-03-20,finalizado
1067,115,150,Tester,2023-03-20,finalizado
1068,24,151,Tester,2019-10-27,finalizado
1069,79,151,Tester,2019-10-27,finalizado
1070,27,151,Tester,2019-10-27,finalizado
1071,41,151,Tester,2019-10-27,finalizado
1072,102,151,Developer,2019-10-27,finalizado
1073,81,151,Developer,2019-10-27,finalizado
1074,15,151,Developer,2019-10-27,finalizado
1075,75,152,Developer,2024-02-26,finalizado
1076,62,152,Developer,2024-02-26,finalizado
1077,97,152,Developer,2024-02-26,finalizado
1078,23,152,Tester,2024-02-26,finalizado
1079,98,152,Tester,2024-02-26,finalizado
1080,46,152,Developer,2024-02-26,finalizado
1081,119,152,Tester,2024-02-26,finalizado
1082,85,152,Developer,2024-02-26,finalizado
1083,27,152,Developer,2024-02-26,finalizado
1084,40,153,Developer,2016-08-16,finalizado
1085,36,153,Developer,2016-08-16,finalizado
1086,107,153,Tester,2016-08-16,finalizado
1087,113,153,Developer,2016-08-16,finalizado
1088,45,153,Developer,2016-08-16,finalizado
1089,15,153,Developer,2016-08-16,finalizado
1090,30,153,Tester,2016-08-16,finalizado
1091,117,153,Tester,2016-08-16,finalizado
1092,92,153,Developer,2016-08-16,finalizado
1093,15,154,Developer,2019-02-06,finalizado
1094,20,154,Developer,2019-02-06,finalizado
1095,79,154,Developer,2019-02-06,finalizado
1096,59,154,Developer,2019-02-06,finalizado
1097,32,154,Developer,2019-02-06,finalizado
1098,92,154,Developer,2019-02-06,finalizado
1099,6,155,Developer,2018-08-11,finalizado
1100,27,155,Developer,2018-08-11,finalizado
1101,41,155,Developer,2018-08-11,finalizado
1102,15,155,Developer,2018-08-11,finalizado
1103,102,155,Tester,2018-08-11,finalizado
1104,36,155,Tester,2018-08-11,finalizado
1105,50,155,Tester,2018-08-11,finalizado
1106,62,156,Developer,2018-01-17,finalizado
1107,50,156,Tester,2018-01-17,finalizado
1108,111,156,Tester,2018-01-17,finalizado
1109,27,156,Developer,2018-01-17,finalizado
1110,14,156,Tester,2018-01-17,finalizado
1111,8,156,Developer,2018-01-17,finalizado
1112,2,156,Developer,2018-01-17,finalizado
1113,40,156,Tester,2018-01-17,finalizado
1114,116,157,Tester,2020-05-09,finalizado
1115,21,157,Developer,2020-05-09,finalizado
1116,27,157,Developer,2020-05-09,finalizado
1117,49,157,Tester,2020-05-09,finalizado
1118,113,157,Tester,2020-05-09,finalizado
1119,32,157,Tester,2020-05-09,finalizado
1120,62,158,Developer,2020-10-29,finalizado
1121,17,158,Developer,2020-10-29,finalizado
1122,59,158,Developer,2020-10-29,finalizado
1123,81,158,Developer,2020-10-29,finalizado
1124,30,158,Developer,2020-10-29,finalizado
1125,63,158,Developer,2020-10-29,finalizado
1126,85,158,Developer,2020-10-29,finalizado
1127,107,158,Developer,2020-10-29,finalizado
1128,112,159,Tester,2022-02-06,finalizado
1129,27,159,Developer,2022-02-06,finalizado
1130,32,159,Developer,2022-02-06,finalizado
1131,46,159,Developer,2022-02-06,finalizado
1132,26,159,Developer,2022-02-06,finalizado
1133,29,159,Tester,2022-02-06,finalizado
1134,84,159,Tester,2022-02-06,finalizado
1135,35,159,Developer,2022-02-06,finalizado
1136,5,159,Developer,2022-02-06,finalizado
1137,49,159,Developer,2022-02-06,finalizado
1138,81,160,Developer,2019-01-01,finalizado
1139,118,160,Developer,2019-01-01,finalizado
1140,25,160,Developer,2019-01-01,finalizado
1141,14,160,Tester,2019-01-01,finalizado
1142,62,160,Developer,2019-01-01,finalizado
1143,87,160,Developer,2019-01-01,finalizado
1144,44,160,Tester,2019-01-01,finalizado
1145,66,161,Tester,2021-10-19,finalizado
1146,6,161,Developer,2021-10-19,finalizado
1147,50,161,Developer,2021-10-19,finalizado
1148,27,161,Developer,2021-10-19,finalizado
1149,63,161,Developer,2021-10-19,finalizado
1150,79,162,Developer,2023-03-21,finalizado
1151,30,162,Tester,2023-03-21,finalizado
1152,101,162,Developer,2023-03-21,finalizado
1153,42,162,Developer,2023-03-21,finalizado
1154,57,162,Developer,2023-03-21,finalizado
1155,7,163,Tester,2022-07-27,finalizado
1156,54,163,Developer,2022-07-27,finalizado
1157,89,163,Tester,2022-07-27,finalizado
1158,40,163,Developer,2022-07-27,finalizado
1159,92,163,Developer,2022-07-27,finalizado
1160,78,164,Developer,2023-10-08,finalizado
1161,100,164,Developer,2023-10-08,finalizado
1162,106,164,Tester,2023-10-08,finalizado
1163,23,164,Tester,2023-10-08,finalizado
1164,92,164,Tester,2023-10-08,finalizado
1165,64,164,Developer,2023-10-08,finalizado
1166,5,164,Tester,2023-10-08,finalizado
1167,37,164,Tester,2023-10-08,finalizado
1168,47,164,Developer,2023-10-08,finalizado
1169,25,165,Developer,2022-09-13,finalizado
1170,49,165,Developer,2022-09-13,finalizado
1171,5,165,Tester,2022-09-13,finalizado
1172,74,165,Tester,2022-09-13,finalizado
1173,20,165,Developer,2022-09-13,finalizado
1174,92,165,Developer,2022-09-13,finalizado
1175,101,165,Developer,2022-09-13,finalizado
1176,102,166,Tester,2017-08-07,finalizado
1177,14,166,Developer,2017-08-07,finalizado
1178,115,166,Developer,2017-08-07,finalizado
1179,50,166,Developer,2017-08-07,finalizado
1180,40,166,Tester,2017-08-07,finalizado
1181,8,166,Developer,2017-08-07,finalizado
1182,81,166,Developer,2017-08-07,finalizado
1183,37,166,Developer,2017-08-07,finalizado
1184,103,167,Developer,2017-03-11,finalizado
1185,15,167,Tester,2017-03-11,finalizado
1186,111,167,Developer,2017-03-11,finalizado
1187,81,167,Tester,2017-03-11,finalizado
1188,7,167,Tester,2017-03-11,finalizado
1189,115,167,Tester,2017-03-11,finalizado
1190,117,167,Developer,2017-03-11,finalizado
1191,6,167,Tester,2017-03-11,finalizado
1192,40,167,Developer,2017-03-11,finalizado
1193,63,167,Developer,2017-03-11,finalizado
1194,67,168,Tester,2024-12-23,activo
1195,70,168,Tester,2024-12-23,activo
1196,24,168,Tester,2024-12-23,activo
1197,33,168,Developer,2024-12-23,activo
1198,104,168,Tester,2024-12-23,activo
1199,36,168,Developer,2024-12-23,activo
1200,44,168,Developer,2024-12-23,activo
1201,26,168,Developer,2024-12-23,activo
1202,64,168,Developer,2024-12-23,activo
1203,37,169,Developer,2019-06-08,finalizado
1204,4,169,Developer,2019-06-08,finalizado
1205,50,169,Developer,2019-06-08,finalizado
1206,8,169,Developer,2019-06-08,finalizado
1207,79,169,Developer,2019-06-08,finalizado
1208,45,169,Developer,2019-06-08,finalizado
1209,6,169,Tester,2019-06-08,finalizado
1210,15,169,Tester,2019-06-08,finalizado
1211,109,169,Developer,2019-06-08,finalizado
1212,7,170,Developer,2016-12-02,activo
1213,27,170,Developer,2016-12-02,activo
1214,40,170,Developer,2016-12-02,activo
1215,24,170,Tester,2016-12-02,activo
1216,44,170,Tester,2016-12-02,activo
1217,5,170,Tester,2016-12-02,activo
1218,6,170,Developer,2016-12-02,activo
1219,30,170,Developer,2016-12-02,activo
1220,14,170,Developer,2016-12-02,activo
1221,107,171,Tester,2016-06-16,finalizado
1222,113,171,Developer,2016-06-16,finalizado
1223,26,171,Tester,2016-06-16,finalizado
1224,24,171,Developer,2016-06-16,finalizado
1225,44,171,Developer,2016-06-16,finalizado
1226,117,171,Developer,2016-06-16,finalizado
1227,2,171,Tester,2016-06-16,finalizado
1228,8,171,Developer,2016-06-16,finalizado
1229,117,172,Developer,2020-11-09,finalizado
1230,21,172,Tester,2020-11-09,finalizado
1231,41,172,Developer,2020-11-09,finalizado
1232,111,172,Developer,2020-11-09,finalizado
1233,20,172,Developer,2020-11-09,finalizado
1234,6,172,Developer,2020-11-09,finalizado
1235,27,172,Tester,2020-11-09,finalizado
1236,98,172,Tester,2020-11-09,finalizado
1237,74,172,Tester,2020-11-09,finalizado
1238,63,172,Developer,2020-11-09,finalizado
1239,23,173,Developer,2019-02-03,finalizado
1240,15,173,Developer,2019-02-03,finalizado
1241,117,173,Developer,2019-02-03,finalizado
1242,24,173,Developer,2019-02-03,finalizado
1243,2,173,Developer,2019-02-03,finalizado
1244,113,173,Tester,2019-02-03,finalizado
1245,63,173,Tester,2019-02-03,finalizado
1246,45,173,Developer,2019-02-03,finalizado
1247,14,173,Tester,2019-02-03,finalizado
1248,95,173,Developer,2019-02-03,finalizado
1249,62,174,Developer,2016-07-02,finalizado
1250,63,174,Developer,2016-07-02,finalizado
1251,44,174,Tester,2016-07-02,finalizado
1252,2,174,Developer,2016-07-02,finalizado
1253,81,174,Developer,2016-07-02,finalizado
1254,5,174,Developer,2016-07-02,finalizado
1255,111,174,Developer,2016-07-02,finalizado
1256,14,174,Developer,2016-07-02,finalizado
1257,40,174,Developer,2016-07-02,finalizado
1258,103,174,Tester,2016-07-02,finalizado
1259,62,175,Developer,2016-06-13,finalizado
1260,44,175,Developer,2016-06-13,finalizado
1261,5,175,Developer,2016-06-13,finalizado
1262,40,175,Developer,2016-06-13,finalizado
1263,7,175,Developer,2016-06-13,finalizado
1264,95,175,Developer,2016-06-13,finalizado
1265,8,175,Tester,2016-06-13,finalizado
1266,14,175,Tester,2016-06-13,finalizado
1267,27,175,Tester,2016-06-13,finalizado
1268,2,175,Tester,2016-06-13,finalizado
1269,36,176,Tester,2016-04-17,finalizado
1270,111,176,Developer,2016-04-17,finalizado
